Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max,TimeStamp,Year,Month,Day,Hour,Minute,Second
3.24,3.16,3.32,2.94,2.77,3.11,0.02,-0.88,1.33,-1.12,-1.15,-0.81,5.56,0.3,357.87,-20.43,-20.83,-14.65,5.97,5.92,6.47,540.1,538.4,542.8,135813,122123,248163,2021-03-23 00:10:00,2021,3,23,0,10,0
3.35,3.31,3.39,2.85,2.72,3.13,1.41,0.92,1.78,-0.85,-0.9,-0.59,26.12,16.39,33.22,-14.98,-15.69,-10.18,5.85,5.76,6.24,539.8,536.2,540.5,118397,104608,155047,2021-03-23 00:15:00,2021,3,23,0,15,0
3.4,3.3,3.61,2.7,2.39,2.82,2.01,1.7,2.2,-0.57,-1.2,-0.23,36.97,31.67,41.07,-10.04,-19.79,-3.77,6.16,5.43,6.48,535.0,532.7,542.7,125151,87967,167835,2021-03-23 00:20:00,2021,3,23,0,20,0
3.75,3.64,3.83,2.89,2.38,3.55,2.26,0.82,2.7,-0.8,-1.01,0.26,33.8,12.94,48.68,-12.26,-15.42,4.02,6.91,5.66,7.11,531.5,528.0,540.8,238670,90442,274547,2021-03-23 00:25:00,2021,3,23,0,25,0
3.52,3.38,3.7,3.35,3.27,3.47,0.24,-0.35,1.66,0.46,-0.2,0.6,8.24,3.9,356.51,7.83,-3.09,10.31,5.81,5.76,6.0,528.4,528.1,528.8,249928,234672,257647,2021-03-23 00:30:00,2021,3,23,0,30,0
3.47,3.39,3.5,3.42,3.33,3.46,0.04,-0.17,0.32,0.58,0.37,0.6,1.13,0.66,357.59,9.6,6.12,10.13,5.79,5.27,6.15,533.3,530.4,534.5,218498,143859,295696,2021-03-23 00:35:00,2021,3,23,0,35,0
3.49,3.45,3.51,3.39,3.36,3.46,0.69,0.53,0.77,-0.07,-0.53,0.29,11.11,8.72,12.84,-1.09,-8.69,4.79,6.1,5.88,6.4,535.9,532.6,543.2,202371,181333,308535,2021-03-23 00:40:00,2021,3,23,0,40,0
3.73,3.47,3.93,3.48,3.32,3.63,0.98,0.52,1.58,-0.23,-0.86,0.22,16.02,8.9,23.73,-3.69,-14.39,3.29,5.81,5.73,5.83,532.9,532.7,533.7,183029,181044,192670,2021-03-23 00:45:00,2021,3,23,0,45,0
3.68,3.64,3.8,3.29,3.2,3.46,1.64,1.55,1.81,0.19,-0.08,0.34,26.52,24.13,29.58,2.86,-1.32,5.13,5.81,5.68,5.83,533.4,531.4,533.7,187916,184977,189863,2021-03-23 00:50:00,2021,3,23,0,50,0
3.5,3.29,3.59,2.92,2.77,3.25,1.72,1.21,1.98,0.43,-0.01,0.56,29.42,21.51,34.85,7.01,-0.21,9.74,5.69,5.56,5.84,533.0,532.0,534.8,191050,190357,207323,2021-03-23 00:55:00,2021,3,23,0,55,0
3.17,1.53,3.23,2.27,-1.3,2.63,1.3,-2.81,2.03,0.18,-0.79,0.5,357.33,26.3,287.98,3.46,-27.71,9.63,5.97,5.85,6.29,535.8,533.1,548.3,219893,204768,243539,2021-03-23 01:00:00,2021,3,23,1,0,0
3.66,3.12,3.7,-1.6,-2.07,-0.67,-3.16,-3.23,-2.87,-0.77,-1.0,-0.61,245.04,234.16,257.08,-13.82,-16.17,-9.67,5.88,5.82,5.9,542.5,540.7,543.1,233601,228791,243007,2021-03-23 01:05:00,2021,3,23,1,5,0
3.67,3.66,3.72,-1.68,-1.84,-1.39,-3.02,-3.16,-2.67,-1.26,-1.72,-1.08,240.79,235.73,245.6,-20.17,-28.02,-17.33,5.85,5.68,5.86,539.8,539.3,541.3,251087,226252,272756,2021-03-23 01:10:00,2021,3,23,1,10,0
3.57,3.15,3.74,-1.42,-1.65,-1.0,-2.64,-2.81,-2.05,-1.94,-2.11,-1.75,241.37,239.52,243.96,-32.41,-42.82,-28.28,5.8,5.63,6.03,540.6,538.3,542.0,277758,259813,294193,2021-03-23 01:15:00,2021,3,23,1,15,0
2.89,2.71,3.05,-0.57,-1.09,-0.38,-2.16,-2.63,-1.96,-1.51,-1.83,-1.37,252.83,240.88,259.96,-33.95,-39.93,-27.06,5.62,5.46,5.96,530.4,529.8,538.5,206343,175398,238723,2021-03-23 01:20:00,2021,3,23,1,20,0
3.08,3.03,3.17,-0.21,-1.3,0.14,-2.88,-3.04,-2.1,-1.19,-1.81,-0.69,261.11,238.16,272.68,-23.04,-36.31,-12.85,5.47,5.33,5.75,531.2,529.7,537.6,183533,178745,232471,2021-03-23 01:25:00,2021,3,23,1,25,0
3.01,3.0,3.31,-0.43,-0.73,-0.19,-2.76,-3.18,-2.65,-1.1,-1.34,-0.77,261.85,256.05,265.86,-21.48,-26.73,-13.56,5.5,5.32,5.8,531.8,530.7,534.6,174774,166176,226843,2021-03-23 01:30:00,2021,3,23,1,30,0
3.27,3.09,3.44,-0.78,-1.2,-0.5,-2.92,-3.32,-2.83,-0.82,-1.09,-0.74,255.65,247.62,261.08,-14.5,-19.81,-12.44,5.96,5.83,6.2,540.2,539.2,540.7,246008,240954,271426,2021-03-23 01:35:00,2021,3,23,1,35,0
3.58,3.45,3.68,-0.52,-0.58,-0.39,-3.5,-3.63,-3.34,-0.26,-0.62,0.1,261.99,260.62,263.49,-4.18,-10.4,1.57,5.94,5.77,6.1,540.4,539.5,542.0,243486,237302,280388,2021-03-23 01:40:00,2021,3,23,1,40,0
3.5,3.28,3.91,-0.78,-1.11,-0.7,-3.35,-3.7,-3.12,0.63,0.45,1.06,256.14,253.28,258.88,11.1,7.31,17.63,6.02,5.92,6.15,541.6,540.0,541.9,239359,234551,243792,2021-03-23 01:45:00,2021,3,23,1,45,0
3.91,3.74,4.07,0.35,-1.4,1.32,-2.3,-3.77,-1.25,-2.06,-3.32,0.55,281.02,249.57,312.32,-41.53,-63.08,8.01,6.16,5.8,6.26,532.9,531.3,541.3,206069,181809,217362,2021-03-23 01:50:00,2021,3,23,1,50,0
3.54,3.54,3.71,0.83,0.34,1.23,-0.88,-1.06,-0.11,-3.34,-3.47,-3.3,321.54,287.54,354.8,-70.78,-71.65,-68.61,5.97,5.67,6.37,533.7,530.2,536.3,224006,167534,265948,2021-03-23 01:55:00,2021,3,23,1,55,0
3.56,3.22,3.69,-0.29,-0.63,1.1,-1.53,-2.3,-0.26,-2.8,-3.49,-2.65,280.53,248.33,346.73,-60.55,-71.97,-48.81,6.04,5.79,6.25,538.8,533.3,540.4,266167,187835,282501,2021-03-23 02:00:00,2021,3,23,2,0,0
2.65,2.58,2.97,-0.07,-0.33,0.5,-1.42,-1.59,-0.83,-2.14,-2.79,-2.08,274.19,258.29,300.08,-56.17,-72.88,-51.98,6.0,5.96,6.19,531.8,528.0,541.8,262382,220350,305409,2021-03-23 02:05:00,2021,3,23,2,5,0
3.92,2.88,4.07,2.78,-1.03,3.03,0.93,-2.07,1.37,-2.55,-2.79,-1.61,6.08,10.06,243.57,-39.68,-46.59,-34.82,6.3,6.01,6.45,515.2,513.8,540.1,347220,260707,364299,2021-03-23 02:10:00,2021,3,23,2,10,0
3.77,3.75,3.97,2.71,2.47,2.89,1.44,1.15,1.6,-2.26,-2.45,-2.15,27.03,21.73,32.94,-36.7,-38.52,-35.03,6.41,6.34,6.62,512.5,510.6,514.8,356273,355979,360323,2021-03-23 02:15:00,2021,3,23,2,15,0
3.84,3.7,3.86,2.88,2.75,3.38,1.32,0.99,1.41,-2.17,-2.26,-1.13,23.16,16.29,27.08,-34.38,-36.18,-17.85,6.6,6.45,6.87,511.4,511.2,512.1,357839,350415,384919,2021-03-23 02:20:00,2021,3,23,2,20,0
3.67,3.49,3.73,3.17,3.06,3.33,0.92,0.79,1.33,-1.45,-1.61,-1.28,17.98,14.46,23.44,-24.41,-25.54,-20.43,6.6,6.5,6.72,510.7,510.5,512.8,372078,358534,381919,2021-03-23 02:25:00,2021,3,23,2,25,0
3.79,3.65,3.97,3.08,2.97,3.16,1.34,1.12,1.37,-1.79,-2.04,-1.64,22.98,20.61,24.08,-29.38,-31.33,-25.63,6.96,6.32,7.21,511.1,509.1,520.8,381153,289808,393963,2021-03-23 02:30:00,2021,3,23,2,30,0
4.18,4.06,4.24,3.25,3.07,3.42,1.66,1.24,1.98,-1.92,-2.08,-1.81,26.8,20.84,32.01,-26.97,-30.89,-26.37,5.92,5.82,6.48,533.8,522.1,536.2,209842,202034,299869,2021-03-23 02:35:00,2021,3,23,2,35,0
3.54,3.46,3.64,2.34,2.19,2.51,0.37,0.25,0.65,-2.7,-2.73,-2.43,9.79,6.39,15.35,-47.86,-50.69,-43.84,6.12,5.9,7.04,531.6,511.4,534.1,211571,198452,366632,2021-03-23 02:40:00,2021,3,23,2,40,0
3.56,3.54,3.66,2.88,2.39,3.27,0.32,0.04,0.59,-2.07,-2.61,-1.38,6.64,0.77,10.68,-35.54,-47.16,-22.84,6.09,5.71,7.26,529.9,516.3,532.0,206535,178240,356421,2021-03-23 02:45:00,2021,3,23,2,45,0
3.72,3.59,3.75,3.2,3.1,3.33,0.38,0.31,0.52,-1.78,-2.05,-1.39,7.18,5.34,9.2,-28.63,-33.25,-22.51,6.31,5.87,7.03,530.4,520.2,532.8,214394,191410,321417,2021-03-23 02:50:00,2021,3,23,2,50,0
3.67,3.65,3.7,3.14,3.13,3.22,0.29,0.25,0.3,-1.85,-1.91,-1.8,5.13,4.59,5.45,-30.5,-31.25,-29.18,6.25,6.17,7.64,531.6,520.9,534.4,226375,198687,350790,2021-03-23 02:55:00,2021,3,23,2,55,0
3.81,3.75,3.92,3.3,3.15,3.45,0.3,0.23,0.4,-1.87,-2.0,-1.82,5.11,4.09,6.56,-29.4,-32.33,-27.73,6.48,6.34,6.53,536.4,535.6,538.1,246942,237076,300274,2021-03-23 03:00:00,2021,3,23,3,0,0
3.03,2.3,3.76,0.37,-0.25,3.06,-1.19,-1.45,0.11,-2.04,-2.81,-1.69,303.29,1.96,328.29,-55.56,-61.39,-33.7,7.3,6.15,7.88,505.4,497.0,537.5,283803,164689,328224,2021-03-23 03:05:00,2021,3,23,3,5,0
2.66,2.32,2.87,-1.02,-1.27,-0.54,-1.84,-1.99,-1.09,-1.62,-2.02,-1.33,241.18,235.37,250.7,-40.4,-56.82,-30.68,5.56,5.27,6.93,530.4,526.3,535.1,204760,131913,339328,2021-03-23 03:10:00,2021,3,23,3,10,0
2.43,2.18,2.91,-0.72,-1.1,-0.1,-1.25,-1.58,-1.04,-1.94,-2.56,-1.73,243.96,234.38,265.65,-55.19,-61.54,-45.17,5.85,5.68,7.17,525.2,509.9,532.8,177666,169088,270145,2021-03-23 03:15:00,2021,3,23,3,15,0
2.6,2.0,3.31,-0.31,-0.87,-0.09,-1.73,-2.51,-1.35,-1.91,-2.35,-0.94,258.2,250.91,267.08,-46.16,-54.33,-22.34,6.31,5.78,6.73,524.6,519.1,531.0,196012,148643,247263,2021-03-23 03:20:00,2021,3,23,3,20,0
3.61,3.46,3.64,-0.98,-1.12,-0.9,-2.03,-2.49,-1.71,-2.81,-3.05,-2.21,243.67,239.95,249.76,-50.42,-57.69,-39.79,5.69,5.64,5.97,529.2,525.7,531.5,174681,151168,193476,2021-03-23 03:25:00,2021,3,23,3,25,0
3.7,3.56,3.86,-1.09,-1.37,-0.94,-1.53,-1.67,-1.42,-3.15,-3.42,-2.97,234.57,229.85,238.7,-59.89,-62.24,-54.96,5.55,5.51,5.85,530.5,526.7,534.6,131198,124416,173410,2021-03-23 03:30:00,2021,3,23,3,30,0
3.66,3.62,3.87,-1.4,-1.67,-0.97,-2.04,-2.39,-1.8,-2.68,-3.11,-2.49,237.41,227.22,247.73,-47.41,-53.96,-43.63,5.85,5.49,6.32,533.5,527.5,535.0,203570,134010,246120,2021-03-23 03:35:00,2021,3,23,3,35,0
3.8,3.74,4.09,-0.79,-0.95,-0.45,-2.63,-2.88,-2.45,-2.71,-2.89,-2.5,254.67,249.86,261.05,-43.65,-46.41,-42.36,6.39,5.85,6.72,525.4,520.4,527.0,201399,72904,230840,2021-03-23 03:40:00,2021,3,23,3,40,0
3.77,3.72,3.8,-0.85,-1.31,-0.61,-2.83,-2.97,-2.69,-2.27,-2.36,-2.09,252.23,244.03,257.63,-37.16,-39.46,-33.43,5.7,5.47,6.92,530.3,524.0,533.1,79822,62024,204408,2021-03-23 03:45:00,2021,3,23,3,45,0
3.72,3.39,3.76,-0.84,-1.13,-0.56,-3.1,-3.18,-2.89,-1.75,-1.98,-1.61,254.38,249.36,258.98,-28.75,-31.78,-26.27,6.54,5.49,7.5,521.6,519.4,539.5,230617,86145,362192,2021-03-23 03:50:00,2021,3,23,3,50,0
3.11,3.08,3.65,-0.29,-0.47,0.2,-2.92,-3.06,-2.1,-1.03,-2.85,-0.45,265.42,261.15,275.49,-18.48,-53.56,-8.33,6.64,6.38,6.79,520.1,519.5,520.4,225403,214067,264424,2021-03-23 03:55:00,2021,3,23,3,55,0
3.86,3.73,3.96,0.55,0.28,1.07,-2.54,-2.77,-1.92,-2.88,-2.94,-2.8,284.78,275.72,299.01,-47.58,-52.74,-45.17,6.38,6.29,6.5,521.1,519.7,522.7,260083,258513,269471,2021-03-23 04:00:00,2021,3,23,4,0,0
4.13,4.05,4.16,-0.31,-0.73,0.36,-3.45,-3.58,-2.87,-2.22,-2.83,-1.99,266.38,258.41,277.17,-32.63,-44.33,-28.64,6.3,6.29,6.43,522.7,521.9,522.9,257664,248146,271738,2021-03-23 04:05:00,2021,3,23,4,5,0
3.83,3.65,4.15,-0.29,-0.36,-0.04,-3.79,-3.8,-3.59,-0.73,-1.63,-0.41,266.17,264.52,269.35,-11.1,-23.14,-6.18,6.61,6.41,6.68,521.7,521.5,522.9,247004,238849,250221,2021-03-23 04:10:00,2021,3,23,4,10,0
3.66,3.36,3.71,-0.98,-1.51,-0.4,-3.36,-3.55,-3.28,-0.35,-0.61,-0.06,254.06,245.26,263.18,-5.5,-9.5,-1.0,6.64,6.58,6.66,523.6,521.1,525.3,253387,243094,267391,2021-03-23 04:15:00,2021,3,23,4,15,0
3.83,3.65,3.87,-1.5,-1.89,-1.06,-3.44,-3.52,-3.24,0.6,0.43,0.89,247.06,239.69,252.99,9.41,6.47,13.43,6.31,6.28,6.5,525.7,525.6,526.5,283839,272347,292658,2021-03-23 04:20:00,2021,3,23,4,20,0
3.62,3.45,3.7,-0.84,-1.08,-0.08,-3.25,-3.5,-2.38,0.36,0.12,2.82,259.58,251.66,268.29,5.66,1.97,49.78,6.38,6.29,6.49,524.3,523.6,524.8,256952,248095,265108,2021-03-23 04:25:00,2021,3,23,4,25,0
3.75,3.69,3.78,-0.01,-0.38,0.06,-3.37,-3.62,-2.76,1.46,0.91,2.46,267.59,262.99,271.11,23.4,14.09,41.5,6.54,6.3,6.76,524.3,523.3,524.7,252831,242254,254891,2021-03-23 04:30:00,2021,3,23,4,30,0
3.78,3.64,3.87,-0.93,-1.35,-0.31,-3.48,-3.68,-2.97,-0.35,-1.57,1.05,255.61,246.21,264.94,-5.33,-25.84,16.67,6.46,6.26,6.6,524.3,523.1,526.4,276013,247645,279972,2021-03-23 04:35:00,2021,3,23,4,35,0
3.54,3.51,3.75,-0.89,-1.24,-0.48,-3.36,-3.43,-3.15,-0.91,-1.41,-0.46,255.88,249.73,261.99,-14.64,-23.1,-7.62,6.46,6.41,6.54,523.3,521.6,524.7,260812,258828,276988,2021-03-23 04:40:00,2021,3,23,4,40,0
3.54,3.49,3.74,-1.96,-2.02,-1.27,-2.78,-3.35,-2.52,-1.17,-1.41,-0.4,238.06,232.08,245.42,-19.24,-23.78,-6.19,6.87,6.61,6.93,530.5,522.9,532.7,327839,266197,336895,2021-03-23 04:45:00,2021,3,23,4,45,0
3.65,3.6,3.71,-1.42,-1.61,-1.07,-3.12,-3.22,-3.08,-1.21,-1.47,-1.0,246.32,242.76,250.89,-19.41,-24.19,-15.87,6.67,6.44,6.78,526.4,521.9,530.6,285934,265302,303011,2021-03-23 04:50:00,2021,3,23,4,50,0
3.55,3.5,3.65,-1.7,-2.06,-1.44,-2.48,-2.98,-1.9,-1.87,-2.06,-1.19,235.42,222.67,239.78,-31.8,-36.36,-18.98,6.51,6.42,6.66,524.6,522.9,527.3,264933,252646,287808,2021-03-23 04:55:00,2021,3,23,4,55,0
3.43,3.4,3.51,-1.56,-1.73,-1.49,-2.65,-2.66,-1.91,-1.57,-2.31,-1.43,236.89,231.62,240.71,-27.09,-43.54,-24.76,6.59,6.48,6.82,525.3,523.1,530.2,268439,259566,304075,2021-03-23 05:00:00,2021,3,23,5,0,0
3.4,3.35,3.4,-1.64,-1.71,-1.42,-2.63,-2.7,-2.36,-1.46,-1.69,-1.27,237.94,235.69,242.2,-25.62,-30.57,-22.07,6.71,6.67,7.21,529.5,527.0,531.7,294846,285188,325948,2021-03-23 05:05:00,2021,3,23,5,5,0
3.26,3.2,3.32,-1.25,-1.37,-0.8,-2.51,-2.72,-2.02,-1.66,-2.15,-1.48,244.52,235.85,253.61,-30.26,-41.4,-27.05,6.48,6.35,6.51,522.3,521.3,523.2,260183,248105,268090,2021-03-23 05:10:00,2021,3,23,5,10,0
2.9,2.77,3.22,-0.79,-1.44,-0.15,-1.92,-2.66,-1.86,-1.95,-2.09,-0.84,250.26,232.94,265.27,-41.11,-47.3,-16.76,6.43,6.12,6.47,520.7,518.3,522.8,249223,239631,255733,2021-03-23 05:15:00,2021,3,23,5,15,0
2.96,2.69,3.11,-0.14,-0.57,0.22,-2.0,-2.39,-1.71,-2.01,-2.27,-1.58,266.16,253.97,276.0,-47.77,-49.36,-37.13,6.41,6.32,6.48,518.3,517.5,520.5,252125,238809,260812,2021-03-23 05:20:00,2021,3,23,5,20,0
3.23,3.19,3.24,-0.11,-0.24,0.36,-2.25,-2.8,-1.88,-2.29,-2.55,-1.58,267.88,263.54,277.33,-45.3,-53.47,-29.22,6.36,6.21,6.65,520.4,519.6,521.0,251949,243478,255096,2021-03-23 05:25:00,2021,3,23,5,25,0
3.39,3.32,3.42,-1.33,-1.37,-0.6,-3.06,-3.11,-2.88,-0.28,-0.96,0.09,248.96,245.58,258.25,-4.86,-18.02,1.6,6.55,6.39,6.78,527.9,524.4,529.0,280607,249459,288742,2021-03-23 05:30:00,2021,3,23,5,30,0
3.36,3.26,3.4,-1.49,-1.8,-1.07,-2.79,-2.89,-2.58,-0.84,-1.62,-0.55,243.21,237.2,248.43,-14.54,-30.14,-9.41,6.75,6.62,7.06,532.5,527.3,534.4,325987,275302,338474,2021-03-23 05:35:00,2021,3,23,5,35,0
3.06,2.98,3.21,0.25,-0.7,0.5,-2.88,-3.02,-2.44,0.08,-1.81,0.57,269.82,255.14,279.83,1.54,-36.22,11.13,6.38,6.29,6.44,522.0,520.8,525.4,260828,250216,262020,2021-03-23 05:40:00,2021,3,23,5,40,0
2.92,2.89,2.97,0.55,0.01,0.66,-2.8,-2.96,-2.75,-0.16,-0.35,0.01,278.9,270.11,283.45,-3.25,-7.13,0.15,6.34,6.32,6.42,520.8,518.9,522.1,248546,245141,257224,2021-03-23 05:45:00,2021,3,23,5,45,0
2.89,2.78,2.94,0.45,0.18,0.74,-2.82,-2.89,-2.64,-0.37,-0.52,-0.13,278.82,273.6,285.74,-7.61,-10.31,-2.5,6.39,6.21,6.53,522.0,520.4,522.3,245706,245155,248090,2021-03-23 05:50:00,2021,3,23,5,50,0
2.84,2.7,2.88,-0.13,-0.78,0.2,-2.7,-2.74,-2.47,-0.69,-1.19,-0.62,265.43,252.5,274.22,-14.21,-24.64,-12.71,6.35,6.33,6.8,522.8,521.3,526.0,244582,239201,258201,2021-03-23 05:55:00,2021,3,23,5,55,0
2.88,2.83,2.9,-1.46,-1.53,-1.24,-2.21,-2.45,-2.1,-1.07,-1.19,-0.83,237.34,233.95,243.12,-22.5,-24.46,-16.91,6.67,6.45,6.82,527.4,523.1,528.9,284436,259884,290139,2021-03-23 06:00:00,2021,3,23,6,0,0
2.82,2.57,2.89,-0.7,-1.49,-0.35,-2.54,-2.62,-2.31,-0.44,-0.75,0.18,251.73,237.22,261.99,-9.42,-15.01,4.04,6.43,6.38,6.53,524.0,523.5,525.5,249933,242903,259660,2021-03-23 06:05:00,2021,3,23,6,5,0
2.56,2.3,2.69,0.45,-0.41,0.79,-2.37,-2.62,-1.96,0.35,0.19,0.72,280.2,260.83,290.58,8.0,4.1,17.76,6.38,6.23,6.58,523.0,520.9,527.7,262276,253546,288666,2021-03-23 06:10:00,2021,3,23,6,10,0
2.91,2.74,3.11,0.27,-0.56,0.67,-1.9,-2.35,-1.45,-2.16,-2.59,-0.44,273.46,248.86,285.85,-48.38,-59.0,-10.13,6.45,6.29,6.54,519.4,519.3,521.4,239933,226483,243647,2021-03-23 06:15:00,2021,3,23,6,15,0
3.08,2.98,3.21,-1.7,-1.98,-1.49,-0.18,-1.02,0.35,-2.42,-2.66,-2.29,187.29,169.91,212.1,-53.05,-60.07,-48.73,7.05,6.79,7.17,530.4,527.2,532.1,306768,268762,321150,2021-03-23 06:20:00,2021,3,23,6,20,0
3.28,3.22,3.33,-1.74,-1.92,-1.46,-0.99,-1.16,-0.84,-2.59,-2.71,-2.44,210.68,203.97,218.49,-51.78,-55.49,-48.81,7.06,6.85,7.45,531.2,529.0,532.3,318679,289263,334030,2021-03-23 06:25:00,2021,3,23,6,25,0
3.62,3.39,3.62,-2.3,-2.49,-2.06,-1.1,-1.24,-1.05,-2.51,-2.55,-2.4,206.68,203.09,209.91,-44.02,-46.83,-41.54,6.93,6.89,7.12,532.2,531.7,532.6,340796,330334,348031,2021-03-23 06:30:00,2021,3,23,6,30,0
3.46,3.36,3.69,-1.92,-2.07,-1.44,-1.41,-1.59,-1.1,-2.52,-2.98,-2.47,216.42,209.02,227.88,-47.61,-54.21,-46.21,6.91,6.55,6.98,525.3,523.6,528.4,279896,254148,297620,2021-03-23 06:35:00,2021,3,23,6,35,0
3.78,3.75,3.85,-1.58,-1.72,-1.43,-1.51,-2.25,-1.22,-3.11,-3.2,-2.57,226.27,217.64,232.62,-56.07,-58.11,-42.3,6.41,6.4,7.04,521.0,520.2,522.4,236015,215802,267596,2021-03-23 06:40:00,2021,3,23,6,40,0
3.46,3.37,3.81,1.04,-1.46,1.49,-3.02,-3.2,-2.93,-0.88,-1.65,-0.58,273.22,244.31,297.06,-15.54,-25.68,-9.71,6.61,6.37,6.88,518.1,516.0,521.6,237509,220581,255092,2021-03-23 06:45:00,2021,3,23,6,45,0
3.92,3.85,3.95,-1.19,-1.36,-1.16,-3.61,-3.66,-3.41,-0.84,-1.49,-0.53,251.0,249.33,252.32,-12.34,-22.39,-7.97,6.4,6.34,6.55,521.2,520.3,522.0,243626,229174,251303,2021-03-23 06:50:00,2021,3,23,6,50,0
3.73,3.61,3.81,-1.36,-1.73,-0.89,-3.47,-3.51,-3.31,-0.28,-0.48,0.04,248.78,242.44,255.58,-4.27,-7.22,0.69,6.6,6.31,6.92,522.4,520.6,525.9,237882,224797,273919,2021-03-23 06:55:00,2021,3,23,6,55,0
3.59,3.56,3.59,-1.11,-1.3,-0.11,-3.36,-3.49,-3.25,0.09,-0.82,0.77,255.84,248.13,268.23,1.49,-13.35,12.44,6.3,6.22,6.49,520.8,516.9,521.7,234874,223236,253743,2021-03-23 07:00:00,2021,3,23,7,0,0
3.27,3.25,3.38,-1.3,-1.67,-1.19,-2.87,-3.04,-2.55,-0.13,-0.28,1.45,243.75,236.73,248.72,-2.4,-4.95,25.35,6.56,6.5,6.76,520.9,520.1,521.7,228504,221160,241354,2021-03-23 07:05:00,2021,3,23,7,5,0
3.33,3.24,3.37,-1.02,-1.09,-0.88,-3.14,-3.16,-3.05,-0.48,-0.71,-0.4,252.48,250.83,254.2,-8.38,-12.48,-7.15,6.62,6.52,6.69,520.0,519.0,520.7,215902,207944,223863,2021-03-23 07:10:00,2021,3,23,7,10,0
3.43,3.18,3.61,-0.56,-1.15,0.19,-3.0,-3.28,-2.88,-1.13,-1.72,-0.49,261.65,249.43,273.3,-20.92,-29.95,-8.48,6.61,6.26,6.71,518.4,517.3,521.0,224916,213033,237084,2021-03-23 07:15:00,2021,3,23,7,15,0
3.36,3.32,3.42,-0.76,-0.96,-0.41,-2.79,-2.95,-2.64,-1.65,-1.94,-1.39,255.58,249.91,262.02,-29.56,-34.67,-25.0,6.45,6.38,6.67,519.2,517.8,519.4,216387,211562,231208,2021-03-23 07:20:00,2021,3,23,7,20,0
3.26,3.06,3.34,-0.23,-0.45,1.16,-2.68,-2.79,-2.07,-1.89,-2.11,-1.76,270.87,259.28,299.28,-35.04,-41.22,-32.95,6.41,6.37,6.54,517.5,515.2,518.4,217046,215410,230351,2021-03-23 07:25:00,2021,3,23,7,25,0
3.23,3.1,3.36,-1.27,-2.3,1.69,-2.39,-2.75,-1.3,-0.73,-2.21,0.19,256.4,226.12,322.4,-19.64,-45.95,3.3,6.97,6.22,7.24,528.3,511.0,531.4,286931,197179,316813,2021-03-23 07:30:00,2021,3,23,7,30,0
3.3,3.12,3.34,-1.54,-1.64,-1.4,-2.75,-2.83,-2.38,-0.88,-1.29,-0.81,240.04,237.37,242.73,-15.44,-24.46,-14.14,6.79,6.6,7.09,525.2,522.0,528.0,255553,229033,277030,2021-03-23 07:35:00,2021,3,23,7,35,0
3.11,3.06,3.13,-1.52,-1.55,-1.01,-2.01,-2.35,-1.12,-1.71,-2.57,-1.31,232.47,227.92,237.16,-34.39,-59.49,-25.02,6.71,6.46,6.83,523.3,517.1,523.8,242808,218285,256238,2021-03-23 07:40:00,2021,3,23,7,40,0
3.24,3.1,3.25,-1.29,-1.56,-0.71,-1.85,-2.78,-1.12,-1.91,-2.58,-1.39,236.45,221.15,255.7,-38.21,-56.46,-25.84,6.73,6.57,6.92,520.7,518.1,524.2,237199,228330,256307,2021-03-23 07:45:00,2021,3,23,7,45,0
3.11,2.88,3.22,-1.6,-1.86,-0.45,-2.56,-2.73,-1.3,-0.19,-2.18,0.99,237.36,218.6,259.95,-3.38,-46.57,20.75,6.75,6.46,7.11,520.6,520.2,530.3,222063,207462,305996,2021-03-23 07:50:00,2021,3,23,7,50,0
3.29,2.77,3.37,-1.64,-1.74,-0.93,-2.5,-2.76,-2.38,-1.07,-1.65,0.32,240.29,235.78,249.67,-18.49,-30.74,6.82,6.74,6.41,6.8,523.7,520.5,525.7,243979,210795,261827,2021-03-23 07:55:00,2021,3,23,7,55,0
3.42,3.21,3.43,-2.05,-2.35,-1.65,-1.56,-1.98,-1.13,-2.06,-2.25,-1.76,216.63,205.7,230.32,-39.49,-41.05,-34.34,7.23,6.73,7.34,528.9,522.8,530.0,311119,235788,324436,2021-03-23 08:00:00,2021,3,23,8,0,0
3.24,3.03,3.33,-2.47,-2.8,-1.89,-0.18,-0.56,0.45,-2.13,-2.23,-1.62,183.5,169.74,196.61,-40.29,-48.63,-30.0,7.11,6.81,7.4,529.5,521.7,529.9,302982,233149,305782,2021-03-23 08:05:00,2021,3,23,8,5,0
3.12,3.05,3.43,-1.73,-2.6,-1.48,-2.0,-2.87,-0.14,-1.56,-1.87,-0.57,220.97,183.0,242.07,-30.51,-38.3,-10.34,6.98,6.62,7.35,526.8,524.1,527.6,283272,268095,317232,2021-03-23 08:10:00,2021,3,23,8,10,0
3.0,2.88,3.13,-1.66,-1.76,-1.39,-2.35,-2.55,-2.07,-0.87,-1.21,-0.36,235.03,229.52,239.4,-17.59,-24.0,-6.87,6.85,6.74,6.97,522.9,520.7,524.7,245249,233765,270937,2021-03-23 08:15:00,2021,3,23,8,15,0
