RTSW web plot data - created 2021-03-24 12:05:38
More information is available from SWPC at http://www.swpc.noaa.gov/products/real-time-solar-wind

Start: 2021-03-24T10:10:00
End:   2021-03-24T10:10:00
Source: 0=ACE, 1=DSCOVR, 2=mixed ACE+DSCOVR

Resolution: highres
Phi mean is the average angle, taking into account the wrapping at 0/360 degrees

More data is available from the NCEI archive at https://www.ngdc.noaa.gov/dscovr

Timestamp           Source        Bt        Bx        By        Bz       Phi     Theta      Dens     Speed      Temp
2021-03-24 11:16:31      1      2.04     -0.72      0.91     -1.68    128.26    -55.51    -99999    -99999    -99999 
2021-03-24 11:16:32      1      2.10     -0.74      0.98     -1.71    127.17    -54.32    -99999    -99999    -99999 
2021-03-24 11:16:33      1      2.16     -0.76      1.04     -1.73    126.04    -53.27    -99999    -99999    -99999 
2021-03-24 11:16:34      1      2.11     -0.76      1.02     -1.68    126.68    -52.86    -99999    -99999    -99999 
2021-03-24 11:16:35      1      2.17     -0.80      1.05     -1.71    127.24    -52.23    -99999    -99999    -99999 
2021-03-24 11:16:36      1      2.15     -0.77      1.11     -1.67    124.60    -51.13    -99999    -99999    -99999 
2021-03-24 11:16:37      1      2.26     -0.78      1.20     -1.74    122.92    -50.57    -99999    -99999    -99999 
2021-03-24 11:16:38      1      2.26     -0.81      1.20     -1.73    123.98    -50.18    -99999    -99999    -99999 
2021-03-24 11:16:39      1      2.27     -0.80      1.10     -1.82    125.77    -53.17    -99999    -99999    -99999 
2021-03-24 11:16:40      1      2.27     -0.80      1.09     -1.82    126.23    -53.39      9.73    390.40     22809 
2021-03-24 11:16:41      1      2.30     -0.82      1.13     -1.83    126.13    -52.72    -99999    -99999    -99999 
2021-03-24 11:16:42      1      2.28     -0.80      1.15     -1.79    124.93    -52.01    -99999    -99999    -99999 
2021-03-24 11:16:43      1      2.28     -0.79      1.10     -1.84    125.57    -53.71    -99999    -99999    -99999 
2021-03-24 11:16:44      1      2.23     -0.74      1.03     -1.84    125.61    -55.31    -99999    -99999    -99999 
2021-03-24 11:16:45      1      2.33     -0.77      1.11     -1.89    124.74    -54.42    -99999    -99999    -99999 
2021-03-24 11:16:46      1      2.29     -0.78      1.07     -1.87    125.91    -54.69    -99999    -99999    -99999 
2021-03-24 11:16:47      1      2.29     -0.71      1.02     -1.92    124.83    -56.99    -99999    -99999    -99999 
2021-03-24 11:16:48      1      2.30     -0.69      1.00     -1.96    124.58    -58.27    -99999    -99999    -99999 
2021-03-24 11:16:49      1      2.26     -0.67      0.99     -1.92    124.02    -58.07    -99999    -99999    -99999 
2021-03-24 11:16:50      1      2.24     -0.69      0.97     -1.90    125.47    -58.04    -99999    -99999    -99999 
2021-03-24 11:16:51      1      2.30     -0.76      1.07     -1.88    125.43    -55.04    -99999    -99999    -99999 
2021-03-24 11:16:52      1      2.36     -0.85      1.07     -1.92    128.50    -54.43    -99999    -99999    -99999 
2021-03-24 11:16:53      1      2.36     -0.84      1.06     -1.93    128.47    -54.98    -99999    -99999    -99999 
2021-03-24 11:16:54      1      2.36     -0.87      1.07     -1.92    128.91    -54.23    -99999    -99999    -99999 
2021-03-24 11:16:55      1      2.36     -0.89      1.05     -1.92    130.54    -54.32    -99999    -99999    -99999 
2021-03-24 11:16:56      1      2.37     -0.89      1.04     -1.94    130.60    -54.92    -99999    -99999    -99999 
2021-03-24 11:16:57      1      2.35     -0.87      0.99     -1.94    131.54    -55.78    -99999    -99999    -99999 
2021-03-24 11:16:58      1      2.40     -0.90      1.03     -1.97    131.28    -55.19    -99999    -99999    -99999 
2021-03-24 11:16:59      1      2.37     -0.86      0.96     -1.98    132.06    -56.88    -99999    -99999    -99999 
2021-03-24 11:17:00      1      2.29     -0.75      0.91     -1.96    129.59    -58.96      9.75    392.10     22917 
2021-03-24 11:17:01      1      2.25     -0.67      0.87     -1.96    127.63    -60.54    -99999    -99999    -99999 
2021-03-24 11:17:02      1      2.30     -0.61      0.93     -2.02    123.32    -61.01    -99999    -99999    -99999 
2021-03-24 11:17:03      1      2.17     -0.43      0.69     -2.01    121.88    -67.81    -99999    -99999    -99999 
2021-03-24 11:17:04      1      2.20     -0.46      0.75     -2.01    121.42    -66.31    -99999    -99999    -99999 
2021-03-24 11:17:05      1      2.25     -0.48      0.82     -2.03    120.20    -64.93    -99999    -99999    -99999 
2021-03-24 11:17:06      1      2.20     -0.56      0.79     -1.96    125.39    -63.72    -99999    -99999    -99999 
2021-03-24 11:17:07      1      2.23     -0.67      0.90     -1.93    126.59    -59.89    -99999    -99999    -99999 
2021-03-24 11:17:08      1      2.21     -0.66      0.87     -1.92    127.05    -60.34    -99999    -99999    -99999 
2021-03-24 11:17:09      1      2.20     -0.65      0.88     -1.90    126.52    -60.05    -99999    -99999    -99999 
2021-03-24 11:17:10      1      2.22     -0.64      0.89     -1.93    125.73    -60.48    -99999    -99999    -99999 
2021-03-24 11:17:11      1      2.23     -0.45      0.77     -2.03    120.31    -66.27    -99999    -99999    -99999 
2021-03-24 11:17:12      1      2.21     -0.27      0.75     -2.06    109.45    -68.83    -99999    -99999    -99999 
2021-03-24 11:17:13      1      2.30     -0.36      0.79     -2.13    114.39    -67.92    -99999    -99999    -99999 
2021-03-24 11:17:14      1      2.31     -0.40      0.83     -2.12    115.86    -66.48    -99999    -99999    -99999 
2021-03-24 11:17:15      1      2.29     -0.38      0.88     -2.08    113.38    -65.13    -99999    -99999    -99999 
2021-03-24 11:17:16      1      2.28     -0.39      0.86     -2.08    114.19    -65.52    -99999    -99999    -99999 
2021-03-24 11:17:17      1      2.32     -0.48      0.78     -2.13    121.37    -66.76    -99999    -99999    -99999 
2021-03-24 11:17:18      1      2.23     -0.42      0.76     -2.05    118.67    -67.12    -99999    -99999    -99999 
2021-03-24 11:17:19      1      2.22     -0.37      0.71     -2.07    117.33    -68.87    -99999    -99999    -99999 
2021-03-24 11:17:20      1      2.18     -0.37      0.67     -2.04    119.03    -69.43      9.80    391.30     22929 
2021-03-24 11:17:21      1      2.22     -0.48      0.73     -2.04    123.42    -66.81    -99999    -99999    -99999 
2021-03-24 11:17:22      1      2.28     -0.42      0.73     -2.12    119.78    -68.28    -99999    -99999    -99999 
2021-03-24 11:17:23      1      2.19     -0.25      0.64     -2.08    111.52    -71.56    -99999    -99999    -99999 
2021-03-24 11:17:24      1      2.20     -0.29      0.68     -2.07    113.28    -70.49    -99999    -99999    -99999 
2021-03-24 11:17:25      1      2.15     -0.35      0.63     -2.02    118.86    -70.37    -99999    -99999    -99999 
2021-03-24 11:17:26      1      2.19     -0.34      0.66     -2.06    117.52    -70.14    -99999    -99999    -99999 
2021-03-24 11:17:27      1      2.21     -0.38      0.64     -2.08    120.56    -70.32    -99999    -99999    -99999 
2021-03-24 11:17:28      1      2.17     -0.37      0.63     -2.04    120.33    -70.38    -99999    -99999    -99999 
2021-03-24 11:17:29      1      2.18     -0.38      0.68     -2.04    119.51    -69.10    -99999    -99999    -99999 
2021-03-24 11:17:30      1      2.20     -0.22      0.62     -2.09    109.43    -72.64    -99999    -99999    -99999 
2021-03-24 11:17:31      1      2.17     -0.27      0.62     -2.06    113.40    -71.97    -99999    -99999    -99999 
2021-03-24 11:17:32      1      2.15     -0.34      0.67     -2.01    117.02    -69.41    -99999    -99999    -99999 
2021-03-24 11:17:33      1      2.15     -0.39      0.77     -1.97    116.86    -66.43    -99999    -99999    -99999 
2021-03-24 11:17:34      1      2.14     -0.39      0.78     -1.95    116.86    -65.89    -99999    -99999    -99999 
2021-03-24 11:17:35      1      2.17     -0.43      0.87     -1.93    116.51    -63.37    -99999    -99999    -99999 
2021-03-24 11:17:36      1      2.16     -0.40      0.69     -2.00    120.25    -68.20    -99999    -99999    -99999 
2021-03-24 11:17:37      1      2.18     -0.42      0.68     -2.03    121.59    -68.58    -99999    -99999    -99999 
2021-03-24 11:17:38      1      2.17     -0.39      0.63     -2.04    121.44    -70.01    -99999    -99999    -99999 
2021-03-24 11:17:39      1      2.19     -0.40      0.65     -2.05    121.71    -69.45    -99999    -99999    -99999 
2021-03-24 11:17:40      1      2.17     -0.37      0.64     -2.04    119.82    -70.01      9.77    390.50     21966 
2021-03-24 11:17:41      1      2.14     -0.32      0.68     -2.00    114.94    -69.43    -99999    -99999    -99999 
2021-03-24 11:17:42      1      2.10     -0.29      0.54     -2.01    118.36    -73.05    -99999    -99999    -99999 
2021-03-24 11:17:43      1      2.09     -0.30      0.44     -2.02    124.60    -75.23    -99999    -99999    -99999 
2021-03-24 11:17:44      1      2.08     -0.43      0.71     -1.91    121.36    -66.39    -99999    -99999    -99999 
2021-03-24 11:17:45      1      2.19     -0.62      0.89     -1.90    124.77    -60.41    -99999    -99999    -99999 
2021-03-24 11:17:46      1      2.38     -0.79      1.09     -1.96    125.97    -55.48    -99999    -99999    -99999 
2021-03-24 11:17:47      1      2.47     -0.97      1.20     -1.92    128.97    -51.19    -99999    -99999    -99999 
2021-03-24 11:17:48      1      2.44     -0.98      1.25     -1.85    128.25    -49.32    -99999    -99999    -99999 
2021-03-24 11:17:49      1      2.45     -0.92      1.27     -1.88    126.14    -50.22    -99999    -99999    -99999 
2021-03-24 11:17:50      1      2.44     -0.88      1.24     -1.91    125.29    -51.64    -99999    -99999    -99999 
2021-03-24 11:17:51      1      2.40     -0.90      1.22     -1.85    126.26    -50.74    -99999    -99999    -99999 
2021-03-24 11:17:52      1      2.40     -0.93      1.17     -1.86    128.54    -51.18    -99999    -99999    -99999 
2021-03-24 11:17:53      1      2.39     -0.89      1.23     -1.84    125.89    -50.48    -99999    -99999    -99999 
2021-03-24 11:17:54      1      2.43     -0.93      1.25     -1.87    126.67    -50.12    -99999    -99999    -99999 
2021-03-24 11:17:55      1      2.48     -0.99      1.26     -1.89    128.25    -49.67    -99999    -99999    -99999 
2021-03-24 11:17:56      1      2.47     -0.97      1.25     -1.89    127.75    -50.02    -99999    -99999    -99999 
2021-03-24 11:17:57      1      2.43     -0.97      1.24     -1.85    127.90    -49.64    -99999    -99999    -99999 
2021-03-24 11:17:58      1      2.40     -0.87      1.26     -1.84    124.58    -50.09    -99999    -99999    -99999 
2021-03-24 11:17:59      1      2.41     -0.89      1.18     -1.90    126.93    -51.99    -99999    -99999    -99999 
2021-03-24 11:18:00      1      2.41     -0.92      1.17     -1.90    128.15    -52.01      9.88    391.00     22630 
2021-03-24 11:18:01      1      2.44     -0.87      1.19     -1.94    125.93    -52.69    -99999    -99999    -99999 
2021-03-24 11:18:02      1      2.41     -0.86      1.15     -1.93    126.77    -53.27    -99999    -99999    -99999 
2021-03-24 11:18:03      1      2.51     -0.89      1.24     -2.00    125.89    -52.65    -99999    -99999    -99999 
2021-03-24 11:18:04      1      2.46     -0.81      1.32     -1.91    121.66    -50.95    -99999    -99999    -99999 
2021-03-24 11:18:05      1      2.47     -0.85      1.33     -1.90    122.71    -50.30    -99999    -99999    -99999 
2021-03-24 11:18:06      1      2.49     -1.00      1.34     -1.85    126.75    -47.90    -99999    -99999    -99999 
2021-03-24 11:18:07      1      2.51     -0.97      1.36     -1.87    125.47    -48.24    -99999    -99999    -99999 
2021-03-24 11:18:08      1      2.51     -0.99      1.33     -1.88    126.57    -48.52    -99999    -99999    -99999 
2021-03-24 11:18:09      1      2.47     -0.93      1.31     -1.89    125.42    -49.77    -99999    -99999    -99999 
2021-03-24 11:18:10      1      2.51     -0.89      1.29     -1.97    124.44    -51.48    -99999    -99999    -99999 
2021-03-24 11:18:11      1      2.55     -0.88      1.36     -1.97    123.12    -50.60    -99999    -99999    -99999 
2021-03-24 11:18:12      1      2.42     -0.82      1.34     -1.84    121.37    -49.49    -99999    -99999    -99999 
2021-03-24 11:18:13      1      2.38     -0.79      1.24     -1.87    122.47    -51.98    -99999    -99999    -99999 
2021-03-24 11:18:14      1      2.37     -0.77      1.11     -1.95    124.63    -55.21    -99999    -99999    -99999 
2021-03-24 11:18:15      1      2.32     -0.84      0.97     -1.93    130.82    -56.56    -99999    -99999    -99999 
2021-03-24 11:18:16      1      2.43     -0.86      1.14     -1.96    126.80    -53.84    -99999    -99999    -99999 
2021-03-24 11:18:17      1      2.51     -0.89      1.12     -2.06    128.33    -55.21    -99999    -99999    -99999 
2021-03-24 11:18:18      1      2.52     -0.87      1.18     -2.05    126.47    -54.51    -99999    -99999    -99999 
2021-03-24 11:18:19      1      2.53     -0.88      1.25     -2.02    125.16    -52.93    -99999    -99999    -99999 
2021-03-24 11:18:20      1      2.54     -0.94      1.19     -2.03    128.13    -53.31      9.50    391.50     23027 
2021-03-24 11:18:21      1      2.55     -0.88      1.23     -2.05    125.47    -53.57    -99999    -99999    -99999 
2021-03-24 11:18:22      1      2.49     -0.89      1.18     -2.01    126.82    -53.64    -99999    -99999    -99999 
2021-03-24 11:18:23      1      2.52     -0.93      1.21     -2.01    127.72    -52.89    -99999    -99999    -99999 
2021-03-24 11:18:24      1      2.50     -0.95      1.16     -1.99    129.36    -53.09    -99999    -99999    -99999 
2021-03-24 11:18:25      1      2.46     -0.91      1.13     -1.99    129.00    -53.86    -99999    -99999    -99999 
2021-03-24 11:18:26      1      2.42     -0.90      1.09     -1.96    129.46    -54.09    -99999    -99999    -99999 
2021-03-24 11:18:27      1      2.44     -0.88      1.13     -1.97    128.03    -53.91    -99999    -99999    -99999 
2021-03-24 11:18:28      1      2.42     -0.93      1.05     -1.97    131.38    -54.60    -99999    -99999    -99999 
2021-03-24 11:18:29      1      2.42     -0.91      1.07     -1.97    130.38    -54.48    -99999    -99999    -99999 
2021-03-24 11:18:30      1      2.41     -0.84      1.09     -1.98    127.61    -55.15    -99999    -99999    -99999 
2021-03-24 11:18:31      1      2.41     -0.83      1.10     -1.98    126.94    -55.12    -99999    -99999    -99999 
2021-03-24 11:18:32      1      2.44     -0.83      1.12     -2.01    126.66    -55.23    -99999    -99999    -99999 
2021-03-24 11:18:33      1      2.44     -0.81      1.11     -2.01    126.16    -55.53    -99999    -99999    -99999 
2021-03-24 11:18:34      1      2.41     -0.86      1.07     -1.98    128.85    -55.21    -99999    -99999    -99999 
2021-03-24 11:18:35      1      2.39     -0.75      1.10     -1.99    124.30    -56.15    -99999    -99999    -99999 
2021-03-24 11:18:36      1      2.38     -0.81      1.11     -1.94    126.34    -54.63    -99999    -99999    -99999 
2021-03-24 11:18:37      1      2.37     -0.82      1.13     -1.92    125.90    -54.05    -99999    -99999    -99999 
2021-03-24 11:18:38      1      2.35     -0.80      1.13     -1.90    125.51    -53.83    -99999    -99999    -99999 
2021-03-24 11:18:39      1      2.26     -0.80      1.03     -1.85    127.83    -54.83    -99999    -99999    -99999 
2021-03-24 11:18:40      1      2.25     -0.79      1.00     -1.85    128.45    -55.43      9.83    392.30     23059 
2021-03-24 11:18:41      1      2.28     -0.82      1.03     -1.85    128.55    -54.49    -99999    -99999    -99999 
2021-03-24 11:18:42      1      2.26     -0.81      1.04     -1.83    127.97    -54.30    -99999    -99999    -99999 
2021-03-24 11:18:43      1      2.29     -0.82      1.12     -1.81    126.19    -52.45    -99999    -99999    -99999 
2021-03-24 11:18:44      1      2.34     -0.87      1.15     -1.84    127.04    -51.91    -99999    -99999    -99999 
2021-03-24 11:18:45      1      2.33     -0.95      1.16     -1.77    129.21    -49.74    -99999    -99999    -99999 
2021-03-24 11:18:46      1      2.34     -0.93      1.22     -1.76    127.41    -49.06    -99999    -99999    -99999 
2021-03-24 11:18:47      1      2.36     -0.91      1.26     -1.77    125.94    -48.73    -99999    -99999    -99999 
2021-03-24 11:18:48      1      2.42     -0.95      1.34     -1.78    125.35    -47.42    -99999    -99999    -99999 
2021-03-24 11:18:49      1      2.47     -1.00      1.28     -1.86    127.90    -48.95    -99999    -99999    -99999 
2021-03-24 11:18:50      1      2.48     -1.02      1.29     -1.85    128.40    -48.27    -99999    -99999    -99999 
2021-03-24 11:18:51      1      2.49     -1.09      1.38     -1.76    128.32    -45.02    -99999    -99999    -99999 
2021-03-24 11:18:52      1      2.44     -1.06      1.35     -1.74    128.16    -45.47    -99999    -99999    -99999 
2021-03-24 11:18:53      1      2.27     -1.26      1.43     -1.23    131.41    -32.95    -99999    -99999    -99999 
2021-03-24 11:18:54      1      2.32     -1.35      1.48     -1.17    132.32    -30.12    -99999    -99999    -99999 
2021-03-24 11:18:55      1      2.41     -1.43      1.50     -1.24    133.52    -30.85    -99999    -99999    -99999 
2021-03-24 11:18:56      1      2.45     -1.47      1.49     -1.28    134.60    -31.38    -99999    -99999    -99999 
2021-03-24 11:18:57      1      2.46     -1.46      1.50     -1.28    134.29    -31.44    -99999    -99999    -99999 
2021-03-24 11:18:58      1      2.49     -1.50      1.53     -1.29    134.43    -31.14    -99999    -99999    -99999 
2021-03-24 11:18:59      1      2.54     -1.53      1.56     -1.30    134.49    -30.66    -99999    -99999    -99999 
2021-03-24 11:19:00      1      2.52     -1.56      1.49     -1.31    136.28    -31.21      9.99    392.90     21269 
2021-03-24 11:19:01      1      2.49     -1.59      1.44     -1.27    137.82    -30.53    -99999    -99999    -99999 
2021-03-24 11:19:02      1      2.49     -1.61      1.40     -1.27    138.90    -30.83    -99999    -99999    -99999 
2021-03-24 11:19:03      1      2.43     -1.51      1.42     -1.26    136.74    -31.25    -99999    -99999    -99999 
2021-03-24 11:19:04      1      2.48     -1.60      1.40     -1.28    138.91    -30.98    -99999    -99999    -99999 
2021-03-24 11:19:05      1      2.37     -1.55      1.32     -1.22    139.59    -30.95    -99999    -99999    -99999 
2021-03-24 11:19:06      1      2.25     -1.55      1.20     -1.10    142.31    -29.41    -99999    -99999    -99999 
2021-03-24 11:19:07      1      2.25     -1.56      1.19     -1.10    142.60    -29.19    -99999    -99999    -99999 
2021-03-24 11:19:08      1      2.25     -1.51      1.25     -1.10    140.44    -29.31    -99999    -99999    -99999 
2021-03-24 11:19:09      1      2.27     -1.62      1.23     -1.02    142.86    -26.55    -99999    -99999    -99999 
2021-03-24 11:19:10      1      2.29     -1.64      1.22     -1.04    143.46    -26.92    -99999    -99999    -99999 
2021-03-24 11:19:11      1      2.33     -1.66      1.23     -1.08    143.50    -27.57    -99999    -99999    -99999 
2021-03-24 11:19:12      1      2.47     -1.76      1.27     -1.16    144.29    -28.16    -99999    -99999    -99999 
2021-03-24 11:19:13      1      2.55     -1.86      1.32     -1.14    144.68    -26.50    -99999    -99999    -99999 
2021-03-24 11:19:14      1      2.58     -1.85      1.34     -1.20    144.13    -27.86    -99999    -99999    -99999 
2021-03-24 11:19:15      1      2.53     -1.78      1.36     -1.17    142.69    -27.67    -99999    -99999    -99999 
2021-03-24 11:19:16      1      2.51     -1.80      1.30     -1.16    144.12    -27.54    -99999    -99999    -99999 
2021-03-24 11:19:17      1      2.53     -1.79      1.37     -1.15    142.60    -26.97    -99999    -99999    -99999 
2021-03-24 11:19:18      1      2.56     -1.78      1.40     -1.19    141.91    -27.78    -99999    -99999    -99999 
2021-03-24 11:19:19      1      2.58     -1.82      1.41     -1.18    142.13    -27.14    -99999    -99999    -99999 
2021-03-24 11:19:20      1      2.59     -1.80      1.42     -1.21    141.90    -27.82      9.89    392.80     21701 
2021-03-24 11:19:21      1      2.55     -1.78      1.40     -1.19    141.69    -27.70    -99999    -99999    -99999 
2021-03-24 11:19:22      1      2.57     -1.76      1.42     -1.20    141.08    -27.91    -99999    -99999    -99999 
2021-03-24 11:19:23      1      2.52     -1.72      1.43     -1.17    140.27    -27.58    -99999    -99999    -99999 
2021-03-24 11:19:24      1      2.56     -1.71      1.49     -1.17    138.96    -27.24    -99999    -99999    -99999 
2021-03-24 11:19:25      1      2.55     -1.70      1.49     -1.18    138.80    -27.60    -99999    -99999    -99999 
2021-03-24 11:19:26      1      2.50     -1.66      1.47     -1.15    138.41    -27.29    -99999    -99999    -99999 
2021-03-24 11:19:27      1      2.52     -1.65      1.51     -1.17    137.55    -27.58    -99999    -99999    -99999 
2021-03-24 11:19:28      1      2.51     -1.67      1.47     -1.17    138.64    -27.78    -99999    -99999    -99999 
2021-03-24 11:19:29      1      2.54     -1.68      1.49     -1.17    138.53    -27.58    -99999    -99999    -99999 
2021-03-24 11:19:30      1      2.51     -1.69      1.48     -1.12    138.68    -26.53    -99999    -99999    -99999 
2021-03-24 11:19:31      1      2.56     -1.72      1.50     -1.16    138.87    -26.88    -99999    -99999    -99999 
2021-03-24 11:19:32      1      2.55     -1.69      1.51     -1.17    138.23    -27.32    -99999    -99999    -99999 
2021-03-24 11:19:33      1      2.58     -1.78      1.50     -1.10    139.84    -25.21    -99999    -99999    -99999 
2021-03-24 11:19:34      1      2.59     -1.82      1.51     -1.05    140.40    -23.99    -99999    -99999    -99999 
2021-03-24 11:19:35      1      2.57     -1.77      1.53     -1.04    139.24    -24.06    -99999    -99999    -99999 
2021-03-24 11:19:36      1      2.56     -1.65      1.54     -1.19    136.99    -27.77    -99999    -99999    -99999 
2021-03-24 11:19:37      1      2.58     -1.54      1.55     -1.37    134.94    -32.04    -99999    -99999    -99999 
2021-03-24 11:19:38      1      2.56     -1.37      1.56     -1.50    131.30    -35.77    -99999    -99999    -99999 
2021-03-24 11:19:39      1      2.66     -1.29      1.67     -1.62    127.66    -37.46    -99999    -99999    -99999 
2021-03-24 11:19:40      1      2.50     -1.24      1.54     -1.54    128.80    -37.86     10.15    391.80     22257 
2021-03-24 11:19:41      1      2.51     -1.27      1.59     -1.47    128.64    -35.92    -99999    -99999    -99999 
2021-03-24 11:19:42      1      2.54     -1.27      1.59     -1.51    128.60    -36.67    -99999    -99999    -99999 
2021-03-24 11:19:43      1      2.54     -1.28      1.60     -1.49    128.71    -35.87    -99999    -99999    -99999 
2021-03-24 11:19:44      1      2.47     -1.27      1.54     -1.45    129.60    -35.92    -99999    -99999    -99999 
2021-03-24 11:19:45      1      2.46     -1.30      1.43     -1.52    132.20    -38.23    -99999    -99999    -99999 
2021-03-24 11:19:46      1      2.50     -1.30      1.43     -1.57    132.38    -39.15    -99999    -99999    -99999 
2021-03-24 11:19:47      1      2.48     -1.28      1.52     -1.47    130.18    -36.48    -99999    -99999    -99999 
2021-03-24 11:19:48      1      2.45     -1.20      1.63     -1.37    126.37    -34.06    -99999    -99999    -99999 
2021-03-24 11:19:49      1      2.47     -1.24      1.61     -1.41    127.72    -34.78    -99999    -99999    -99999 
2021-03-24 11:19:50      1      2.42     -1.28      1.55     -1.34    129.60    -33.67    -99999    -99999    -99999 
2021-03-24 11:19:51      1      2.44     -1.35      1.54     -1.32    131.09    -32.70    -99999    -99999    -99999 
2021-03-24 11:19:52      1      2.44     -1.32      1.49     -1.40    131.41    -35.15    -99999    -99999    -99999 
2021-03-24 11:19:53      1      2.42     -1.32      1.51     -1.35    131.29    -33.90    -99999    -99999    -99999 
2021-03-24 11:19:54      1      2.45     -1.36      1.52     -1.36    131.98    -33.74    -99999    -99999    -99999 
2021-03-24 11:19:55      1      2.43     -1.42      1.49     -1.30    133.51    -32.29    -99999    -99999    -99999 
2021-03-24 11:19:56      1      2.49     -1.46      1.51     -1.32    134.05    -32.09    -99999    -99999    -99999 
2021-03-24 11:19:57      1      2.47     -1.48      1.50     -1.28    134.53    -31.25    -99999    -99999    -99999 
2021-03-24 11:19:58      1      2.47     -1.46      1.52     -1.28    133.85    -31.22    -99999    -99999    -99999 
2021-03-24 11:19:59      1      2.54     -1.45      1.61     -1.33    131.97    -31.56    -99999    -99999    -99999 
2021-03-24 11:20:00      1      2.43     -1.38      1.52     -1.29    132.13    -32.20     10.18    392.50     22006 
2021-03-24 11:20:01      1      2.46     -1.38      1.57     -1.28    131.42    -31.50    -99999    -99999    -99999 
2021-03-24 11:20:02      1      2.52     -1.49      1.60     -1.25    132.93    -29.70    -99999    -99999    -99999 
2021-03-24 11:20:03      1      2.44     -1.53      1.57     -1.07    134.31    -25.99    -99999    -99999    -99999 
2021-03-24 11:20:04      1      2.41     -1.46      1.61     -1.03    132.33    -25.39    -99999    -99999    -99999 
2021-03-24 11:20:05      1      2.44     -1.49      1.58     -1.11    133.35    -27.13    -99999    -99999    -99999 
2021-03-24 11:20:06      1      2.50     -1.55      1.60     -1.13    133.95    -26.98    -99999    -99999    -99999 
2021-03-24 11:20:07      1      2.47     -1.50      1.62     -1.11    132.81    -26.60    -99999    -99999    -99999 
2021-03-24 11:20:08      1      2.53     -1.51      1.62     -1.21    132.88    -28.71    -99999    -99999    -99999 
2021-03-24 11:20:09      1      2.52     -1.55      1.58     -1.21    134.47    -28.77    -99999    -99999    -99999 
2021-03-24 11:20:10      1      2.47     -1.60      1.57     -1.03    135.55    -24.70    -99999    -99999    -99999 
2021-03-24 11:20:11      1      2.48     -1.65      1.56     -0.99    136.69    -23.44    -99999    -99999    -99999 
2021-03-24 11:20:12      1      2.50     -1.71      1.55     -0.96    137.72    -22.66    -99999    -99999    -99999 
2021-03-24 11:20:13      1      2.51     -1.67      1.60     -0.99    136.07    -23.18    -99999    -99999    -99999 
2021-03-24 11:20:14      1      2.47     -1.63      1.54     -1.03    136.64    -24.59    -99999    -99999    -99999 
2021-03-24 11:20:15      1      2.51     -1.61      1.57     -1.11    135.85    -26.23    -99999    -99999    -99999 
2021-03-24 11:20:16      1      2.49     -1.63      1.56     -1.05    136.33    -25.04    -99999    -99999    -99999 
2021-03-24 11:20:17      1      2.48     -1.61      1.55     -1.07    136.10    -25.51    -99999    -99999    -99999 
2021-03-24 11:20:18      1      2.45     -1.63      1.46     -1.10    138.10    -26.64    -99999    -99999    -99999 
2021-03-24 11:20:19      1      2.48     -1.63      1.51     -1.11    137.15    -26.66    -99999    -99999    -99999 
2021-03-24 11:20:20      1      2.43     -1.62      1.47     -1.06    137.81    -25.80      9.97    392.20     21543 
2021-03-24 11:20:21      1      2.42     -1.57      1.50     -1.08    136.39    -26.42    -99999    -99999    -99999 
2021-03-24 11:20:22      1      2.44     -1.60      1.51     -1.04    136.62    -25.16    -99999    -99999    -99999 
2021-03-24 11:20:23      1      2.57     -1.74      1.59     -1.02    137.61    -23.43    -99999    -99999    -99999 
2021-03-24 11:20:24      1      2.51     -1.76      1.53     -0.95    138.98    -22.16    -99999    -99999    -99999 
2021-03-24 11:20:25      1      2.47     -1.75      1.49     -0.91    139.56    -21.62    -99999    -99999    -99999 
2021-03-24 11:20:26      1      2.44     -1.73      1.48     -0.85    139.48    -20.34    -99999    -99999    -99999 
2021-03-24 11:20:27      1      2.40     -1.72      1.44     -0.84    140.03    -20.48    -99999    -99999    -99999 
2021-03-24 11:20:28      1      2.43     -1.75      1.45     -0.83    140.36    -20.07    -99999    -99999    -99999 
2021-03-24 11:20:29      1      2.46     -1.80      1.46     -0.82    141.08    -19.54    -99999    -99999    -99999 
2021-03-24 11:20:30      1      2.44     -1.79      1.46     -0.80    140.84    -19.06    -99999    -99999    -99999 
2021-03-24 11:20:31      1      2.49     -1.80      1.50     -0.85    140.15    -19.84    -99999    -99999    -99999 
2021-03-24 11:20:32      1      2.60     -1.88      1.58     -0.86    139.94    -19.20    -99999    -99999    -99999 
2021-03-24 11:20:33      1      2.60     -1.86      1.58     -0.89    139.73    -20.08    -99999    -99999    -99999 
2021-03-24 11:20:34      1      2.58     -1.85      1.57     -0.88    139.52    -20.01    -99999    -99999    -99999 
2021-03-24 11:20:35      1      2.53     -1.76      1.54     -0.95    138.94    -22.18    -99999    -99999    -99999 
2021-03-24 11:20:36      1      2.51     -1.71      1.55     -0.97    137.86    -22.81    -99999    -99999    -99999 
2021-03-24 11:20:37      1      2.52     -1.64      1.59     -1.07    135.88    -25.17    -99999    -99999    -99999 
2021-03-24 11:20:38      1      2.49     -1.50      1.60     -1.17    133.18    -27.99    -99999    -99999    -99999 
2021-03-24 11:20:39      1      2.48     -1.44      1.55     -1.29    132.83    -31.29    -99999    -99999    -99999 
2021-03-24 11:20:40      1      2.55     -1.43      1.60     -1.37    131.87    -32.64      9.81    390.60     21834 
